ImageId,Label
7671,1
7672,9
7673,1
7674,1
7675,9
7676,1
7677,1
7678,9
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,1
7686,1
7687,1
7688,1
7689,1
7690,1
7691,1
7692,1
7693,1
7694,1
7695,9
7696,1
7697,1
7698,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,1
7705,1
7706,1
7707,1
7708,9
7709,1
7710,1
7711,9
7712,1
7713,1
7714,1
7715,9
7716,1
7717,9
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,1
7725,1
7726,9
7727,9
7728,9
7729,1
7730,9
7731,1
7732,1
7733,9
7734,1
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,9
7751,1
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,9
7763,1
7764,9
7765,9
7766,1
7767,9
7768,1
7769,1
7770,1
7771,9
7772,1
7773,1
7774,1
7775,1
7776,9
7777,1
7778,1
7779,1
7780,1
7781,9
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,9
7789,9
7790,1
7791,1
7792,1
7793,1
7794,1
7795,9
7796,1
7797,1
7798,9
7799,9
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,0
7807,1
7808,1
7809,1
7810,1
7811,9
7812,1
7813,9
7814,1
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,9
7828,1
7829,1
7830,1
7831,1
7832,9
7833,1
7834,1
7835,1
7836,1
7837,1
7838,1
7839,1
7840,9
7841,1
7842,1
7843,9
7844,1
7845,1
7846,9
7847,1
7848,1
7849,1
7850,1
7851,1
7852,1
7853,9
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,1
7864,1
7865,1
7866,1
7867,9
7868,1
7869,1
7870,1
7871,1
7872,1
7873,9
7874,1
7875,9
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,9
7883,1
7884,1
7885,1
7886,9
7887,1
7888,1
7889,1
7890,1
7891,9
7892,9
7893,1
7894,9
7895,9
7896,9
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,9
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,1
7920,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,0
7927,1
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,9
7937,9
7938,1
7939,9
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,1
7952,1
7953,1
7954,9
7955,1
7956,1
7957,1
7958,9
7959,1
7960,1
7961,1
7962,1
7963,1
7964,1
7965,9
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,9
7973,9
7974,1
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,9
7987,1
7988,9
7989,1
7990,1
7991,1
7992,1
7993,1
7994,9
7995,9
7996,1
7997,1
7998,1
7999,1
8000,1
8001,1
8002,1
8003,1
8004,1
8005,1
8006,1
8007,1
8008,9
8009,1
8010,1
8011,1
8012,9
8013,1
8014,1
8015,0
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,9
8023,1
8024,1
8025,1
8026,1
8027,1
8028,1
8029,1
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,9
8037,1
8038,9
8039,1
8040,1
8041,1
8042,1
8043,1
8044,1
8045,1
8046,9
8047,1
8048,1
8049,9
8050,1
8051,1
8052,1
8053,1
8054,9
8055,1
8056,1
8057,1
8058,9
8059,9
8060,1
8061,0
8062,1
8063,1
8064,9
8065,1
8066,1
8067,1
8068,1
8069,1
8070,1
8071,1
8072,1
8073,9
8074,1
8075,9
8076,1
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,1
8088,1
8089,1
8090,1
8091,1
8092,9
8093,1
8094,1
8095,1
8096,1
8097,9
8098,9
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,1
8111,1
8112,9
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,1
8122,1
8123,1
8124,1
8125,1
8126,9
8127,1
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,0
8139,1
8140,1
8141,1
8142,1
8143,9
8144,1
8145,1
8146,1
8147,9
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,9
8160,9
8161,1
8162,9
8163,1
8164,1
8165,1
8166,1
8167,9
8168,9
8169,1
8170,1
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,1
8179,9
8180,1
8181,9
8182,9
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,1
8190,9
8191,1
8192,1
8193,1
8194,9
8195,1
8196,9
8197,1
8198,1
8199,1
8200,1
8201,1
8202,1
8203,9
8204,1
8205,9
8206,1
8207,1
8208,1
8209,1
8210,1
8211,9
8212,9
8213,1
8214,9
8215,9
8216,1
8217,1
8218,9
8219,1
8220,1
8221,1
8222,1
8223,1
8224,1
8225,1
8226,1
8227,1
8228,1
8229,1
8230,1
8231,1
8232,1
8233,9
8234,9
8235,1
8236,1
8237,9
8238,1
8239,1
8240,1
8241,9
8242,1
8243,9
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,9
8257,1
8258,1
8259,1
8260,9
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,9
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8281,1
8282,1
8283,9
8284,1
8285,1
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,1
8293,1
8294,9
8295,9
8296,1
8297,1
8298,1
8299,9
8300,1
8301,1
8302,9
8303,1
8304,9
8305,1
8306,1
8307,9
8308,9
8309,9
8310,1
8311,1
8312,1
8313,1
8314,1
8315,1
8316,9
8317,1
8318,1
8319,1
8320,1
8321,1
8322,9
8323,1
8324,9
8325,1
8326,1
8327,1
8328,1
8329,1
8330,1
8331,9
8332,1
8333,9
8334,1
8335,1
8336,1
8337,1
8338,1
8339,1
8340,1
8341,9
8342,1
8343,9
8344,1
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,9
8352,1
8353,1
8354,1
8355,9
8356,1
8357,1
8358,1
8359,1
8360,1
8361,1
8362,1
8363,1
8364,1
8365,1
8366,1
8367,9
8368,1
8369,1
8370,1
8371,1
8372,9
8373,1
8374,1
8375,1
8376,1
8377,1
8378,9
8379,9
8380,1
8381,1
8382,1
8383,1
8384,1
8385,1
8386,9
8387,1
8388,1
8389,9
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,1
8397,1
8398,1
8399,1
8400,1
8401,1
8402,1
8403,9
8404,1
8405,1
8406,9
8407,1
8408,1
8409,1
8410,9
8411,9
8412,1
8413,1
8414,9
8415,1
8416,1
8417,1
8418,1
8419,1
8420,9
8421,9
8422,1
8423,1
8424,9
8425,1
8426,1
8427,9
8428,9
8429,9
8430,1
8431,1
8432,1
8433,1
8434,1
8435,1
8436,1
8437,1
8438,1
8439,1
8440,1
8441,1
8442,1
8443,1
8444,9
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,1
8452,9
8453,1
8454,1
8455,1
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,1
8464,1
8465,1
8466,1
8467,1
8468,9
8469,1
8470,1
8471,1
8472,1
8473,1
8474,0
8475,9
8476,1
8477,9
8478,1
8479,1
8480,1
8481,9
8482,1
8483,9
8484,1
8485,1
8486,1
8487,0
8488,1
8489,1
8490,1
8491,1
8492,1
8493,9
8494,1
8495,1
8496,1
8497,1
8498,1
8499,1
8500,9
8501,9
8502,1
8503,1
8504,1
8505,1
8506,1
8507,1
8508,1
8509,9
8510,1
8511,1
8512,1
8513,1
8514,1
8515,1
8516,1
8517,9
8518,1
8519,1
8520,1
8521,9
8522,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,9
8533,1
8534,9
8535,1
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,1
8544,9
8545,1
8546,1
8547,9
8548,9
8549,1
8550,1
8551,9
8552,1
8553,9
8554,1
8555,1
8556,0
8557,9
8558,9
8559,1
8560,1
8561,9
8562,1
8563,1
8564,1
8565,1
8566,1
8567,1
8568,1
8569,1
8570,1
8571,1
8572,1
8573,1
8574,9
8575,1
8576,1
8577,1
8578,9
8579,1
8580,1
8581,1
8582,1
8583,9
8584,1
8585,1
8586,1
8587,1
8588,1
8589,1
8590,1
8591,1
8592,1
8593,1
8594,1
8595,1
8596,1
8597,9
8598,1
8599,1
8600,1
8601,1
8602,1
8603,1
8604,1
8605,1
8606,1
8607,9
8608,1
8609,1
8610,1
8611,1
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,1
8619,1
8620,1
8621,1
8622,1
8623,1
8624,9
8625,1
8626,9
8627,1
8628,1
8629,1
8630,1
8631,1
8632,1
8633,9
8634,1
8635,1
8636,1
8637,1
8638,1
8639,1
8640,1
8641,1
8642,9
8643,1
8644,1
8645,1
8646,9
8647,1
8648,1
8649,9
8650,1
8651,9
8652,1
8653,9
8654,1
8655,1
8656,1
8657,1
8658,1
8659,1
8660,1
8661,1
8662,9
8663,9
8664,1
8665,1
8666,1
8667,9
8668,1
8669,1
8670,1
8671,1
8672,9
8673,9
8674,1
8675,1
8676,1
8677,1
8678,9
8679,1
8680,1
8681,1
8682,1
8683,1
8684,9
8685,1
8686,1
8687,9
8688,1
8689,1
8690,1
8691,1
8692,1
8693,1
8694,1
8695,1
8696,9
8697,1
8698,1
8699,1
8700,1
8701,9
8702,9
8703,1
8704,1
8705,1
8706,9
8707,1
8708,1
8709,1
8710,1
8711,1
8712,9
8713,1
8714,1
8715,1
8716,9
8717,1
8718,1
8719,1
8720,1
8721,9
8722,1
8723,1
8724,1
8725,1
8726,1
8727,1
8728,1
8729,1
8730,1
8731,1
8732,9
8733,1
8734,9
8735,9
8736,1
8737,1
8738,1
8739,1
8740,1
8741,1
8742,1
8743,1
8744,1
8745,1
8746,1
8747,9
8748,1
8749,1
8750,9
8751,1
8752,1
8753,1
8754,9
8755,9
8756,1
8757,1
8758,1
8759,1
8760,9
8761,1
8762,1
8763,1
8764,1
8765,1
8766,1
8767,1
8768,9
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,1
8776,1
8777,1
8778,1
8779,1
8780,1
8781,9
8782,1
8783,1
8784,9
8785,1
8786,1
8787,1
8788,1
8789,1
8790,1
8791,9
8792,1
8793,1
8794,1
8795,1
8796,1
8797,1
8798,1
8799,1
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,9
8808,1
8809,1
8810,1
8811,1
8812,1
8813,1
8814,1
8815,1
8816,1
8817,1
8818,1
8819,1
8820,9
8821,1
8822,1
8823,1
8824,1
8825,9
8826,1
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,0
8835,9
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,1
8844,1
8845,1
8846,1
8847,1
8848,1
8849,1
8850,1
8851,1
8852,1
8853,1
8854,1
8855,1
8856,1
8857,1
8858,1
8859,1
8860,1
8861,1
8862,1
8863,1
8864,1
8865,1
8866,1
8867,9
8868,1
8869,1
8870,1
8871,1
8872,9
8873,1
8874,1
8875,9
8876,1
8877,1
8878,9
8879,9
8880,9
8881,1
8882,1
8883,1
8884,1
8885,1
8886,1
8887,1
8888,1
8889,1
8890,9
8891,1
8892,1
8893,9
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8901,1
8902,1
8903,9
8904,1
8905,1
8906,1
8907,9
8908,9
8909,1
8910,9
8911,1
8912,1
8913,1
8914,1
8915,9
8916,1
8917,1
8918,1
8919,1
8920,1
8921,1
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,9
8930,9
8931,9
8932,1
8933,1
8934,1
8935,1
8936,1
8937,1
8938,1
8939,1
8940,1
8941,1
8942,1
8943,9
8944,1
8945,1
8946,9
8947,1
8948,9
8949,1
8950,1
8951,1
8952,1
8953,1
8954,1
8955,1
8956,1
8957,1
8958,1
8959,1
8960,1
8961,1
8962,1
8963,1
8964,1
8965,9
8966,1
8967,1
8968,9
8969,1
8970,9
8971,1
8972,9
8973,1
8974,1
8975,1
8976,9
8977,1
8978,1
8979,9
8980,1
8981,1
8982,1
8983,1
8984,9
8985,1
8986,9
8987,9
8988,1
8989,9
8990,1
8991,9
8992,1
8993,1
8994,1
8995,1
8996,1
8997,1
8998,1
8999,9
9000,1
9001,1
9002,1
9003,1
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,1
9011,1
9012,1
9013,9
9014,9
9015,1
9016,1
9017,9
9018,1
9019,9
9020,1
9021,1
9022,9
9023,1
9024,1
9025,1
9026,1
9027,1
9028,1
9029,1
9030,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,1
9037,1
9038,1
9039,1
9040,1
9041,1
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,1
9050,1
9051,1
9052,1
9053,9
9054,1
9055,1
9056,9
9057,9
9058,1
9059,1
9060,1
9061,1
9062,1
9063,9
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,1
9073,1
9074,1
9075,1
9076,1
9077,1
9078,1
9079,1
9080,1
9081,1
9082,1
9083,1
9084,1
9085,9
9086,1
9087,1
9088,1
9089,1
9090,1
9091,1
9092,1
9093,1
9094,1
9095,1
9096,1
9097,9
9098,1
9099,1
9100,9
9101,9
9102,1
9103,1
9104,1
9105,1
9106,1
9107,1
9108,1
9109,9
9110,1
9111,1
9112,1
9113,1
9114,1
9115,1
9116,1
9117,1
9118,1
9119,1
9120,9
9121,1
9122,1
9123,1
9124,1
9125,1
9126,1
9127,1
9128,1
9129,1
9130,1
9131,9
9132,9
9133,1
9134,1
9135,1
9136,1
9137,1
9138,1
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,1
9146,9
9147,1
9148,9
9149,1
9150,1
9151,1
9152,1
9153,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9160,1
9161,1
9162,1
9163,1
9164,9
9165,1
9166,1
9167,1
9168,1
9169,9
9170,1
9171,1
9172,1
9173,1
9174,9
9175,9
9176,9
9177,1
9178,1
9179,1
9180,9
9181,9
9182,1
9183,1
9184,1
9185,1
9186,1
9187,1
9188,9
9189,1
9190,1
9191,1
9192,1
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,1
9207,1
9208,9
9209,1
9210,1
9211,1
9212,1
9213,9
9214,1
9215,1
9216,1
9217,1
9218,1
9219,1
9220,1
9221,1
9222,1
9223,1
9224,1
9225,1
9226,1
9227,1
9228,1
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,1
9236,1
9237,1
9238,1
9239,1
9240,1
9241,1
9242,1
9243,1
9244,1
9245,1
9246,1
9247,9
9248,9
9249,1
9250,1
9251,1
9252,1
9253,1
9254,1
9255,1
9256,1
9257,9
9258,9
9259,1
9260,9
9261,1
9262,1
9263,1
9264,9
9265,1
9266,1
9267,1
9268,9
9269,1
9270,1
9271,1
9272,1
9273,1
9274,9
9275,1
9276,9
9277,1
9278,1
9279,1
9280,1
9281,1
9282,1
9283,1
9284,1
9285,1
9286,1
9287,1
9288,1
9289,1
9290,9
9291,1
9292,9
9293,1
9294,1
9295,1
9296,1
9297,9
9298,1
9299,1
9300,1
9301,1
9302,1
9303,1
9304,1
9305,9
9306,1
9307,1
9308,1
9309,9
9310,1
9311,1
9312,9
9313,1
9314,9
9315,9
9316,9
9317,1
9318,1
9319,9
9320,9
9321,9
9322,1
9323,1
9324,9
9325,1
9326,1
9327,1
9328,9
9329,1
9330,1
9331,9
9332,1
9333,1
9334,1
9335,1
9336,1
9337,9
9338,1
9339,1
9340,1
9341,1
9342,9
9343,1
9344,1
9345,9
9346,9
9347,1
9348,9
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9355,1
9356,1
9357,1
9358,1
9359,1
9360,1
9361,1
9362,1
9363,1
9364,9
9365,1
9366,9
9367,1
9368,1
9369,1
9370,1
9371,1
9372,1
9373,1
9374,9
9375,1
9376,1
9377,1
9378,1
9379,9
9380,1
9381,1
9382,1
9383,1
9384,9
9385,1
9386,1
9387,1
9388,1
9389,9
9390,9
9391,1
9392,1
9393,1
9394,1
9395,9
9396,9
9397,1
9398,1
9399,1
9400,1
9401,1
9402,1
9403,1
9404,1
9405,1
9406,1
9407,1
9408,1
9409,1
9410,1
9411,1
9412,9
9413,9
9414,1
9415,9
9416,1
9417,1
9418,1
9419,9
9420,1
9421,9
9422,1
9423,1
9424,9
9425,1
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,1
9434,1
9435,1
9436,1
9437,9
9438,1
9439,1
9440,1
9441,1
9442,1
9443,1
9444,1
9445,9
9446,1
9447,1
9448,1
9449,9
9450,1
9451,1
9452,1
9453,1
9454,1
9455,1
9456,1
9457,1
9458,9
9459,1
9460,1
9461,1
9462,1
9463,9
9464,1
9465,1
9466,1
9467,1
9468,9
9469,1
9470,9
9471,1
9472,1
9473,1
9474,1
9475,1
9476,9
9477,9
9478,1
9479,9
9480,1
9481,1
9482,1
9483,1
9484,1
9485,1
9486,9
9487,1
9488,1
9489,1
9490,1
9491,1
9492,9
9493,1
9494,1
9495,1
9496,1
9497,1
9498,1
9499,9
9500,1
9501,1
9502,1
9503,1
9504,1
9505,1
9506,1
9507,1
9508,9
9509,1
9510,1
9511,1
9512,9
9513,1
9514,1
9515,1
9516,1
9517,1
9518,1
9519,1
9520,9
9521,1
9522,1
9523,1
9524,1
9525,1
9526,1
9527,1
9528,9
9529,1
9530,1
9531,9
9532,9
9533,1
9534,1
9535,1
9536,1
9537,9
9538,9
9539,9
9540,9
9541,1
9542,1
9543,1
9544,1
9545,1
9546,9
9547,1
9548,9
9549,1
9550,1
9551,1
9552,9
9553,9
9554,1
9555,1
9556,1
9557,1
9558,1
9559,1
9560,1
9561,1
9562,1
9563,9
9564,1
9565,9
9566,1
9567,1
9568,9
9569,1
9570,1
9571,1
9572,1
9573,1
9574,1
9575,1
9576,1
9577,9
9578,1
9579,1
9580,1
9581,1
9582,1
9583,1
9584,1
9585,9
9586,1
9587,1
9588,1
9589,9
9590,1
9591,1
9592,1
9593,1
9594,1
9595,1
9596,1
9597,9
9598,1
9599,1
9600,1
9601,9
9602,1
9603,9
9604,1
9605,9
9606,1
9607,1
9608,1
9609,1
9610,9
9611,9
9612,1
9613,1
9614,1
9615,1
9616,1
9617,1
9618,1
9619,9
9620,0
9621,1
9622,1
9623,1
9624,1
9625,1
9626,1
9627,1
9628,1
9629,1
9630,1
9631,1
9632,9
9633,1
9634,9
9635,1
9636,1
9637,1
9638,1
9639,1
9640,1
9641,9
9642,1
9643,9
9644,1
9645,1
9646,1
9647,9
9648,1
9649,1
9650,1
9651,1
9652,1
9653,1
9654,9
9655,1
9656,1
9657,1
9658,9
9659,1
9660,1
9661,1
9662,1
9663,1
9664,1
9665,1
9666,1
9667,1
9668,1
9669,1
9670,1
9671,1
9672,1
9673,9
9674,1
9675,1
9676,1
9677,9
9678,9
9679,1
9680,1
9681,1
9682,9
9683,1
9684,1
9685,1
9686,9
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9693,1
9694,1
9695,9
9696,1
9697,1
9698,1
9699,1
9700,9
9701,9
9702,1
9703,1
9704,1
9705,1
9706,1
9707,1
9708,1
9709,1
9710,1
9711,1
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9721,9
9722,1
9723,1
9724,1
9725,1
9726,9
9727,1
9728,1
9729,9
9730,1
9731,1
9732,1
9733,1
9734,1
9735,1
9736,1
9737,1
9738,1
9739,1
9740,1
9741,1
9742,1
9743,1
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,1
9752,1
9753,1
9754,1
9755,1
9756,1
9757,1
9758,1
9759,1
9760,9
9761,1
9762,1
9763,1
9764,9
9765,1
9766,1
9767,1
9768,1
9769,1
9770,1
9771,1
9772,1
9773,9
9774,1
9775,1
9776,1
9777,9
9778,1
9779,1
9780,1
9781,1
9782,1
9783,1
9784,1
9785,1
9786,1
9787,9
9788,1
9789,1
9790,9
9791,1
9792,1
9793,9
9794,1
9795,1
9796,9
9797,1
9798,1
9799,1
9800,1
9801,1
9802,9
9803,1
9804,1
9805,1
9806,1
9807,1
9808,1
9809,1
9810,1
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,9
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,9
9826,1
9827,1
9828,1
9829,1
9830,9
9831,1
9832,1
9833,1
9834,1
9835,1
9836,1
9837,1
9838,9
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,9
9848,1
9849,1
9850,1
9851,1
9852,1
9853,9
9854,1
9855,9
9856,1
9857,1
9858,9
9859,1
9860,1
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9867,1
9868,9
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,1
9876,9
9877,1
9878,1
9879,1
9880,1
9881,9
9882,9
9883,1
9884,1
9885,1
9886,1
9887,1
9888,1
9889,1
9890,1
9891,1
9892,1
9893,1
9894,1
9895,9
9896,1
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,9
9912,1
9913,9
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,1
9921,9
9922,1
9923,1
9924,1
9925,9
9926,1
9927,9
9928,1
9929,1
9930,1
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,1
9938,9
9939,1
9940,1
9941,1
9942,1
9943,1
9944,1
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,9
9952,1
9953,9
9954,1
9955,1
9956,1
9957,1
9958,1
9959,1
9960,9
9961,1
9962,1
9963,1
9964,1
9965,9
9966,9
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,1
9976,1
9977,1
9978,9
9979,1
9980,1
9981,1
9982,9
9983,1
9984,1
9985,1
9986,9
9987,1
9988,9
9989,9
9990,9
9991,1
9992,1
9993,1
9994,1
9995,1
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,9
10005,1
10006,1
10007,9
10008,1
10009,1
10010,1
10011,1
10012,9
10013,1
10014,1
10015,1
10016,1
10017,1
10018,1
10019,1
10020,1
10021,1
10022,1
10023,1
10024,1
10025,1
10026,1
10027,9
10028,9
10029,1
10030,1
10031,1
10032,1
10033,1
10034,1
10035,1
10036,1
10037,9
10038,1
10039,9
10040,1
10041,1
10042,1
10043,1
10044,1
10045,1
10046,1
10047,1
10048,1
10049,9
10050,9
10051,1
10052,1
10053,1
10054,1
10055,1
10056,1
10057,1
10058,1
10059,1
10060,1
10061,1
10062,1
10063,1
10064,1
10065,1
10066,1
10067,1
10068,1
10069,1
10070,1
10071,1
10072,1
10073,1
10074,1
10075,1
10076,1
10077,1
10078,1
10079,1
10080,1
10081,1
10082,1
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,1
10090,9
10091,1
10092,1
10093,9
10094,1
10095,1
10096,1
10097,1
10098,1
10099,1
10100,1
10101,9
10102,1
10103,9
10104,1
10105,1
10106,0
10107,1
10108,9
10109,9
10110,1
10111,1
10112,9
10113,1
10114,9
10115,1
10116,1
10117,1
10118,9
10119,1
10120,1
10121,1
10122,9
10123,1
10124,1
10125,9
10126,1
10127,1
10128,9
10129,1
10130,1
10131,9
10132,1
10133,1
10134,1
10135,1
10136,1
10137,1
10138,1
10139,1
10140,9
10141,1
10142,1
10143,1
10144,1
10145,9
10146,1
10147,1
10148,1
10149,1
10150,1
10151,1
10152,1
10153,1
10154,1
10155,1
10156,1
10157,1
10158,1
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10167,1
10168,1
10169,1
10170,9
10171,1
10172,9
10173,9
10174,1
10175,1
10176,1
10177,1
10178,1
10179,1
10180,1
10181,1
10182,1
10183,1
10184,9
10185,1
10186,1
10187,9
10188,1
10189,1
10190,1
10191,9
10192,1
10193,1
10194,9
10195,1
10196,1
10197,1
10198,1
10199,1
10200,1
10201,9
10202,9
10203,1
10204,1
10205,1
10206,1
10207,1
10208,1
10209,9
10210,1
10211,1
10212,1
10213,1
10214,9
10215,1
10216,0
10217,1
10218,1
10219,9
10220,9
10221,9
10222,1
10223,1
10224,1
10225,9
10226,1
10227,9
10228,1
10229,1
10230,1
10231,9
10232,1
10233,1
10234,1
10235,1
10236,1
10237,9
10238,9
10239,1
10240,9
10241,1
10242,1
10243,1
10244,1
10245,1
10246,1
10247,1
10248,1
10249,1
10250,1
10251,1
10252,9
10253,1
10254,1
10255,1
10256,9
10257,1
10258,1
10259,9
10260,9
10261,9
10262,1
10263,9
10264,1
10265,1
10266,1
10267,1
10268,1
10269,1
10270,9
10271,1
10272,1
10273,1
10274,1
10275,1
10276,1
10277,1
10278,1
10279,1
10280,1
10281,1
10282,1
10283,9
10284,1
10285,1
10286,9
10287,1
10288,1
10289,1
10290,9
10291,1
10292,1
10293,9
10294,1
10295,1
10296,1
10297,1
10298,1
10299,1
10300,9
10301,1
10302,1
10303,1
10304,1
10305,1
10306,1
10307,1
10308,9
10309,1
10310,1
10311,1
10312,9
10313,1
10314,1
10315,1
10316,1
10317,1
10318,1
10319,1
10320,9
10321,1
10322,9
10323,1
10324,1
10325,1
10326,1
10327,1
10328,1
10329,1
10330,1
10331,1
10332,1
10333,9
10334,1
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,1
10342,1
10343,9
10344,1
10345,1
10346,1
10347,1
10348,9
10349,1
10350,1
10351,1
10352,9
10353,1
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,1
10361,1
10362,9
10363,1
10364,1
10365,9
10366,9
10367,1
10368,1
10369,1
10370,9
10371,1
10372,1
10373,9
10374,1
10375,1
10376,9
10377,1
10378,1
10379,9
10380,1
10381,1
10382,1
10383,1
10384,1
10385,1
10386,1
10387,1
10388,1
10389,1
10390,1
10391,1
10392,9
10393,9
10394,1
10395,1
10396,9
10397,1
10398,1
10399,1
10400,1
10401,1
10402,9
10403,1
10404,9
10405,9
10406,9
10407,1
10408,1
10409,1
10410,1
10411,1
10412,1
10413,1
10414,1
10415,9
10416,9
10417,1
10418,1
10419,9
10420,1
10421,1
10422,1
10423,1
10424,0
10425,1
10426,9
10427,1
10428,9
10429,1
10430,1
10431,1
10432,1
10433,1
10434,1
10435,1
10436,9
10437,1
10438,1
10439,1
10440,1
10441,9
10442,9
10443,1
10444,9
10445,1
10446,1
10447,1
10448,9
10449,1
10450,1
10451,9
10452,1
10453,1
10454,9
10455,1
10456,1
10457,9
10458,1
10459,1
10460,1
10461,1
10462,1
10463,1
10464,1
10465,1
10466,1
10467,1
10468,1
